sp,start,end,len
Mycolicibacter_arupensis,217,218,1
Mycolicibacter_arupensis,230,232,2
Mycolicibacter_arupensis,236,239,3
Mycolicibacter_arupensis,427,428,1
Mycolicibacter_arupensis,477,479,2
Mycolicibacter_arupensis,617,618,1
Mycolicibacter_arupensis,1043,1044,1
Mycolicibacter_arupensis,1309,1311,2
Mycolicibacter_arupensis,1479,1481,2
Mycolicibacter_arupensis,1482,1483,1
Mycobacterium_xenopi,74,75,1
Mycobacterium_xenopi,81,95,14
Mycobacterium_xenopi,98,100,2
Mycobacterium_xenopi,106,107,1
Mycobacterium_xenopi,158,159,1
Mycobacterium_xenopi,200,201,1
Mycobacterium_xenopi,217,218,1
Mycobacterium_xenopi,230,231,1
Mycobacterium_xenopi,427,428,1
Mycobacterium_xenopi,477,479,2
Mycobacterium_xenopi,493,495,2
Mycobacterium_xenopi,617,618,1
Mycobacterium_xenopi,867,869,2
Mycobacterium_xenopi,1043,1044,1
Mycobacterium_xenopi,1309,1310,1
Mycolicibacter_heraklionensis,74,75,1
Mycolicibacter_heraklionensis,81,96,15
Mycolicibacter_heraklionensis,98,100,2
Mycolicibacter_heraklionensis,106,107,1
Mycolicibacter_heraklionensis,158,159,1
Mycolicibacter_heraklionensis,200,201,1
Mycolicibacter_heraklionensis,217,218,1
Mycolicibacter_heraklionensis,230,232,2
Mycolicibacter_heraklionensis,236,239,3
Mycolicibacter_heraklionensis,427,428,1
Mycolicibacter_heraklionensis,477,479,2
Mycolicibacter_heraklionensis,617,618,1
Mycolicibacter_heraklionensis,1043,1044,1
Mycolicibacter_heraklionensis,1309,1311,2
Mycolicibacter_heraklionensis,1479,1481,2
Mycolicibacter_heraklionensis,1482,1483,1
Mycolicibacterium_confluentis,74,75,1
Mycolicibacterium_confluentis,81,96,15
Mycolicibacterium_confluentis,98,100,2
Mycolicibacterium_confluentis,106,107,1
Mycolicibacterium_confluentis,158,159,1
Mycolicibacterium_confluentis,230,232,2
Mycolicibacterium_confluentis,236,239,3
Mycolicibacterium_confluentis,427,428,1
Mycolicibacterium_confluentis,477,479,2
Mycolicibacterium_confluentis,481,495,14
Mycolicibacterium_confluentis,617,618,1
Mycolicibacterium_confluentis,867,869,2
Mycolicibacterium_confluentis,1043,1044,1
Mycolicibacterium_confluentis,1309,1310,1
Mycolicibacterium_confluentis,1482,1483,1
Mycobacterium_botniense,74,75,1
Mycobacterium_botniense,81,96,15
Mycobacterium_botniense,98,100,2
Mycobacterium_botniense,106,107,1
Mycobacterium_botniense,158,159,1
Mycobacterium_botniense,200,201,1
Mycobacterium_botniense,217,218,1
Mycobacterium_botniense,230,231,1
Mycobacterium_botniense,427,428,1
Mycobacterium_botniense,477,479,2
Mycobacterium_botniense,493,495,2
Mycobacterium_botniense,617,618,1
Mycobacterium_botniense,867,869,2
Mycobacterium_botniense,1043,1044,1
Mycobacterium_botniense,1309,1311,2
Mycobacterium_botniense,1481,1483,2
Mycolicibacterium_holsaticum,74,75,1
Mycolicibacterium_holsaticum,81,96,15
Mycolicibacterium_holsaticum,98,100,2
Mycolicibacterium_holsaticum,106,107,1
Mycolicibacterium_holsaticum,158,159,1
Mycolicibacterium_holsaticum,200,201,1
Mycolicibacterium_holsaticum,217,218,1
Mycolicibacterium_holsaticum,230,232,2
Mycolicibacterium_holsaticum,236,239,3
Mycolicibacterium_holsaticum,427,428,1
Mycolicibacterium_holsaticum,477,479,2
Mycolicibacterium_holsaticum,481,495,14
Mycolicibacterium_holsaticum,617,618,1
Mycolicibacterium_holsaticum,867,869,2
Mycolicibacterium_holsaticum,1043,1044,1
Mycolicibacterium_holsaticum,1309,1310,1
Mycolicibacterium_holsaticum,1482,1483,1
Mycobacterium_palustre,74,75,1
Mycobacterium_palustre,81,96,15
Mycobacterium_palustre,98,100,2
Mycobacterium_palustre,106,107,1
Mycobacterium_palustre,158,159,1
Mycobacterium_palustre,200,201,1
Mycobacterium_palustre,217,218,1
Mycobacterium_palustre,230,232,2
Mycobacterium_palustre,236,239,3
Mycobacterium_palustre,427,428,1
Mycobacterium_palustre,477,479,2
Mycobacterium_palustre,484,498,14
Mycobacterium_palustre,617,618,1
Mycobacterium_palustre,867,869,2
Mycobacterium_palustre,1043,1044,1
Mycobacterium_palustre,1309,1311,2
Mycobacterium_palustre,1480,1483,3
Mycolicibacter_nonchromogenicus,74,75,1
Mycolicibacter_nonchromogenicus,81,96,15
Mycolicibacter_nonchromogenicus,98,100,2
Mycolicibacter_nonchromogenicus,106,107,1
Mycolicibacter_nonchromogenicus,158,159,1
Mycolicibacter_nonchromogenicus,200,201,1
Mycolicibacter_nonchromogenicus,217,218,1
Mycolicibacter_nonchromogenicus,230,232,2
Mycolicibacter_nonchromogenicus,236,239,3
Mycolicibacter_nonchromogenicus,427,428,1
Mycolicibacter_nonchromogenicus,477,479,2
Mycolicibacter_nonchromogenicus,617,618,1
Mycolicibacter_nonchromogenicus,1043,1044,1
Mycolicibacter_nonchromogenicus,1309,1311,2
Mycolicibacter_nonchromogenicus,1479,1481,2
Mycolicibacter_nonchromogenicus,1482,1483,1
Mycolicibacterium_pulveris,74,75,1
Mycolicibacterium_pulveris,81,96,15
Mycolicibacterium_pulveris,98,100,2
Mycolicibacterium_pulveris,106,107,1
Mycolicibacterium_pulveris,158,159,1
Mycolicibacterium_pulveris,228,232,4
Mycolicibacterium_pulveris,236,239,3
Mycolicibacterium_pulveris,427,428,1
Mycolicibacterium_pulveris,481,495,14
Mycolicibacterium_pulveris,617,618,1
Mycolicibacterium_pulveris,867,869,2
Mycolicibacterium_pulveris,1043,1044,1
Mycolicibacterium_pulveris,1309,1310,1
Mycolicibacterium_pulveris,1334,1335,1
Mycolicibacterium_pulveris,1482,1483,1
Mycobacterium_parmense,74,75,1
Mycobacterium_parmense,81,96,15
Mycobacterium_parmense,98,100,2
Mycobacterium_parmense,106,107,1
Mycobacterium_parmense,158,159,1
Mycobacterium_parmense,200,201,1
Mycobacterium_parmense,217,218,1
Mycobacterium_parmense,230,231,1
Mycobacterium_parmense,236,239,3
Mycobacterium_parmense,427,428,1
Mycobacterium_parmense,477,479,2
Mycobacterium_parmense,484,498,14
Mycobacterium_parmense,617,618,1
Mycobacterium_parmense,867,869,2
Mycobacterium_parmense,1043,1044,1
Mycobacterium_parmense,1309,1310,1
Mycobacterium_parmense,1480,1484,4
Mycobacterium_heidelbergense,74,75,1
Mycobacterium_heidelbergense,81,96,15
Mycobacterium_heidelbergense,98,100,2
Mycobacterium_heidelbergense,106,107,1
Mycobacterium_heidelbergense,158,159,1
Mycobacterium_heidelbergense,200,201,1
Mycobacterium_heidelbergense,217,218,1
Mycobacterium_heidelbergense,230,232,2
Mycobacterium_heidelbergense,236,239,3
Mycobacterium_heidelbergense,427,428,1
Mycobacterium_heidelbergense,477,479,2
Mycobacterium_heidelbergense,484,498,14
Mycobacterium_heidelbergense,617,618,1
Mycobacterium_heidelbergense,867,869,2
Mycobacterium_heidelbergense,1043,1044,1
Mycobacterium_heidelbergense,1309,1310,1
Mycobacterium_heidelbergense,1480,1483,3
Mycobacterium_europaeum,74,75,1
Mycobacterium_europaeum,81,96,15
Mycobacterium_europaeum,98,100,2
Mycobacterium_europaeum,106,107,1
Mycobacterium_europaeum,158,159,1
Mycobacterium_europaeum,200,201,1
Mycobacterium_europaeum,217,218,1
Mycobacterium_europaeum,230,232,2
Mycobacterium_europaeum,236,239,3
Mycobacterium_europaeum,427,428,1
Mycobacterium_europaeum,477,479,2
Mycobacterium_europaeum,484,498,14
Mycobacterium_europaeum,617,618,1
Mycobacterium_europaeum,867,869,2
Mycobacterium_europaeum,1043,1044,1
Mycobacterium_europaeum,1309,1310,1
Mycobacterium_europaeum,1479,1483,4
Mycobacterium_palauense,74,75,1
Mycobacterium_palauense,81,96,15
Mycobacterium_palauense,97,101,4
Mycobacterium_palauense,106,107,1
Mycobacterium_palauense,158,159,1
Mycobacterium_palauense,200,201,1
Mycobacterium_palauense,217,218,1
Mycobacterium_palauense,230,232,2
Mycobacterium_palauense,236,239,3
Mycobacterium_palauense,427,428,1
Mycobacterium_palauense,477,479,2
Mycobacterium_palauense,481,495,14
Mycobacterium_palauense,617,618,1
Mycobacterium_palauense,867,869,2
Mycobacterium_palauense,1043,1044,1
Mycobacterium_palauense,1309,1310,1
Mycobacterium_palauense,1480,1483,3
Mycobacterium_florentinum,74,75,1
Mycobacterium_florentinum,81,96,15
Mycobacterium_florentinum,98,100,2
Mycobacterium_florentinum,106,107,1
Mycobacterium_florentinum,158,159,1
Mycobacterium_florentinum,200,201,1
Mycobacterium_florentinum,217,218,1
Mycobacterium_florentinum,230,232,2
Mycobacterium_florentinum,236,239,3
Mycobacterium_florentinum,427,428,1
Mycobacterium_florentinum,477,479,2
Mycobacterium_florentinum,484,498,14
Mycobacterium_florentinum,617,618,1
Mycobacterium_florentinum,867,869,2
Mycobacterium_florentinum,1043,1044,1
Mycobacterium_florentinum,1309,1310,1
Mycobacterium_florentinum,1480,1484,4
Mycolicibacterium_chubuense,74,75,1
Mycolicibacterium_chubuense,81,96,15
Mycolicibacterium_chubuense,97,101,4
Mycolicibacterium_chubuense,106,107,1
Mycolicibacterium_chubuense,158,159,1
Mycolicibacterium_chubuense,200,201,1
Mycolicibacterium_chubuense,217,218,1
Mycolicibacterium_chubuense,230,232,2
Mycolicibacterium_chubuense,236,239,3
Mycolicibacterium_chubuense,427,428,1
Mycolicibacterium_chubuense,477,479,2
Mycolicibacterium_chubuense,481,495,14
Mycolicibacterium_chubuense,617,618,1
Mycolicibacterium_chubuense,867,869,2
Mycolicibacterium_chubuense,1043,1044,1
Mycolicibacterium_chubuense,1309,1310,1
Mycolicibacterium_chubuense,1482,1483,1
Mycolicibacterium_poriferae,74,75,1
Mycolicibacterium_poriferae,81,96,15
Mycolicibacterium_poriferae,98,100,2
Mycolicibacterium_poriferae,106,107,1
Mycolicibacterium_poriferae,158,159,1
Mycolicibacterium_poriferae,200,201,1
Mycolicibacterium_poriferae,217,218,1
Mycolicibacterium_poriferae,230,232,2
Mycolicibacterium_poriferae,236,239,3
Mycolicibacterium_poriferae,427,428,1
Mycolicibacterium_poriferae,477,479,2
Mycolicibacterium_poriferae,481,495,14
Mycolicibacterium_poriferae,617,618,1
Mycolicibacterium_poriferae,867,869,2
Mycolicibacterium_poriferae,1043,1044,1
Mycolicibacterium_poriferae,1309,1310,1
Mycolicibacterium_poriferae,1480,1483,3
Mycolicibacterium_rufum,74,75,1
Mycolicibacterium_rufum,81,96,15
Mycolicibacterium_rufum,97,101,4
Mycolicibacterium_rufum,106,107,1
Mycolicibacterium_rufum,158,159,1
Mycolicibacterium_rufum,200,201,1
Mycolicibacterium_rufum,217,218,1
Mycolicibacterium_rufum,230,232,2
Mycolicibacterium_rufum,236,239,3
Mycolicibacterium_rufum,427,428,1
Mycolicibacterium_rufum,477,479,2
Mycolicibacterium_rufum,481,495,14
Mycolicibacterium_rufum,617,618,1
Mycolicibacterium_rufum,867,869,2
Mycolicibacterium_rufum,1043,1044,1
Mycolicibacterium_rufum,1309,1310,1
Mycolicibacterium_rufum,1482,1483,1
Mycolicibacterium_chlorophenolicum,74,75,1
Mycolicibacterium_chlorophenolicum,81,96,15
Mycolicibacterium_chlorophenolicum,97,101,4
Mycolicibacterium_chlorophenolicum,106,107,1
Mycolicibacterium_chlorophenolicum,158,159,1
Mycolicibacterium_chlorophenolicum,200,201,1
Mycolicibacterium_chlorophenolicum,217,218,1
Mycolicibacterium_chlorophenolicum,230,232,2
Mycolicibacterium_chlorophenolicum,236,239,3
Mycolicibacterium_chlorophenolicum,427,428,1
Mycolicibacterium_chlorophenolicum,477,479,2
Mycolicibacterium_chlorophenolicum,481,495,14
Mycolicibacterium_chlorophenolicum,617,618,1
Mycolicibacterium_chlorophenolicum,867,869,2
Mycolicibacterium_chlorophenolicum,1043,1044,1
Mycolicibacterium_chlorophenolicum,1309,1310,1
Mycolicibacterium_chlorophenolicum,1482,1483,1
Mycolicibacterium_pallens,81,96,15
Mycolicibacterium_pallens,97,101,4
Mycolicibacterium_pallens,158,159,1
Mycolicibacterium_pallens,200,201,1
Mycolicibacterium_pallens,217,218,1
Mycolicibacterium_pallens,230,232,2
Mycolicibacterium_pallens,236,239,3
Mycolicibacterium_pallens,427,428,1
Mycolicibacterium_pallens,477,479,2
Mycolicibacterium_pallens,481,495,14
Mycolicibacterium_pallens,617,618,1
Mycolicibacterium_pallens,867,869,2
Mycolicibacterium_pallens,1043,1044,1
Mycolicibacterium_pallens,1309,1310,1
Mycolicibacterium_pallens,1482,1483,1
Mycolicibacterium_insubricum,74,75,1
Mycolicibacterium_insubricum,81,96,15
Mycolicibacterium_insubricum,97,101,4
Mycolicibacterium_insubricum,106,107,1
Mycolicibacterium_insubricum,158,159,1
Mycolicibacterium_insubricum,200,201,1
Mycolicibacterium_insubricum,217,218,1
Mycolicibacterium_insubricum,230,232,2
Mycolicibacterium_insubricum,236,239,3
Mycolicibacterium_insubricum,427,428,1
Mycolicibacterium_insubricum,477,479,2
Mycolicibacterium_insubricum,481,495,14
Mycolicibacterium_insubricum,617,618,1
Mycolicibacterium_insubricum,867,869,2
Mycolicibacterium_insubricum,1043,1044,1
Mycolicibacterium_insubricum,1309,1311,2
Mycolicibacterium_insubricum,1482,1483,1
Mycolicibacterium_malmesburyense,74,75,1
Mycolicibacterium_malmesburyense,81,96,15
Mycolicibacterium_malmesburyense,98,100,2
Mycolicibacterium_malmesburyense,106,107,1
Mycolicibacterium_malmesburyense,158,159,1
Mycolicibacterium_malmesburyense,230,232,2
Mycolicibacterium_malmesburyense,236,239,3
Mycolicibacterium_malmesburyense,427,428,1
Mycolicibacterium_malmesburyense,477,479,2
Mycolicibacterium_malmesburyense,481,495,14
Mycolicibacterium_malmesburyense,617,618,1
Mycolicibacterium_malmesburyense,867,869,2
Mycolicibacterium_malmesburyense,1043,1044,1
Mycolicibacterium_malmesburyense,1309,1310,1
Mycolicibacterium_malmesburyense,1482,1483,1
Mycolicibacterium_elephantis,74,75,1
Mycolicibacterium_elephantis,81,96,15
Mycolicibacterium_elephantis,98,100,2
Mycolicibacterium_elephantis,106,107,1
Mycolicibacterium_elephantis,158,159,1
Mycolicibacterium_elephantis,230,232,2
Mycolicibacterium_elephantis,236,239,3
Mycolicibacterium_elephantis,427,428,1
Mycolicibacterium_elephantis,477,479,2
Mycolicibacterium_elephantis,481,495,14
Mycolicibacterium_elephantis,617,618,1
Mycolicibacterium_elephantis,867,869,2
Mycolicibacterium_elephantis,1043,1044,1
Mycolicibacterium_elephantis,1309,1310,1
Mycolicibacterium_elephantis,1474,1475,1
Mycolicibacterium_elephantis,1482,1483,1
Mycobacterium_manitobense,74,75,1
Mycobacterium_manitobense,81,96,15
Mycobacterium_manitobense,97,101,4
Mycobacterium_manitobense,106,107,1
Mycobacterium_manitobense,158,159,1
Mycobacterium_manitobense,217,218,1
Mycobacterium_manitobense,230,232,2
Mycobacterium_manitobense,236,239,3
Mycobacterium_manitobense,427,428,1
Mycobacterium_manitobense,477,479,2
Mycobacterium_manitobense,481,495,14
Mycobacterium_manitobense,617,618,1
Mycobacterium_manitobense,867,869,2
Mycobacterium_manitobense,1043,1044,1
Mycobacterium_manitobense,1309,1311,2
Mycobacterium_manitobense,1482,1483,1
Mycobacterium_stomatepiae,74,75,1
Mycobacterium_stomatepiae,81,96,15
Mycobacterium_stomatepiae,98,100,2
Mycobacterium_stomatepiae,106,107,1
Mycobacterium_stomatepiae,158,159,1
Mycobacterium_stomatepiae,200,201,1
Mycobacterium_stomatepiae,217,218,1
Mycobacterium_stomatepiae,230,232,2
Mycobacterium_stomatepiae,236,239,3
Mycobacterium_stomatepiae,427,428,1
Mycobacterium_stomatepiae,477,479,2
Mycobacterium_stomatepiae,484,498,14
Mycobacterium_stomatepiae,617,618,1
Mycobacterium_stomatepiae,867,869,2
Mycobacterium_stomatepiae,1043,1044,1
Mycobacterium_stomatepiae,1309,1310,1
Mycobacterium_stomatepiae,1480,1484,4
Mycolicibacterium_wolinskyi,74,75,1
Mycolicibacterium_wolinskyi,81,96,15
Mycolicibacterium_wolinskyi,97,101,4
Mycolicibacterium_wolinskyi,106,107,1
Mycolicibacterium_wolinskyi,158,159,1
Mycolicibacterium_wolinskyi,200,201,1
Mycolicibacterium_wolinskyi,217,218,1
Mycolicibacterium_wolinskyi,230,232,2
Mycolicibacterium_wolinskyi,236,239,3
Mycolicibacterium_wolinskyi,427,428,1
Mycolicibacterium_wolinskyi,477,479,2
Mycolicibacterium_wolinskyi,481,495,14
Mycolicibacterium_wolinskyi,617,618,1
Mycolicibacterium_wolinskyi,867,869,2
Mycolicibacterium_wolinskyi,1043,1044,1
Mycolicibacterium_wolinskyi,1309,1310,1
Mycolicibacterium_wolinskyi,1482,1483,1
Mycobacterium_triplex,74,75,1
Mycobacterium_triplex,81,96,15
Mycobacterium_triplex,98,100,2
Mycobacterium_triplex,106,107,1
Mycobacterium_triplex,158,159,1
Mycobacterium_triplex,200,201,1
Mycobacterium_triplex,217,218,1
Mycobacterium_triplex,230,232,2
Mycobacterium_triplex,236,239,3
Mycobacterium_triplex,427,428,1
Mycobacterium_triplex,477,479,2
Mycobacterium_triplex,484,498,14
Mycobacterium_triplex,617,618,1
Mycobacterium_triplex,867,869,2
Mycobacterium_triplex,1043,1044,1
Mycobacterium_triplex,1309,1310,1
Mycobacterium_triplex,1480,1484,4
Mycobacterium_talmoniae,74,75,1
Mycobacterium_talmoniae,81,96,15
Mycobacterium_talmoniae,98,100,2
Mycobacterium_talmoniae,106,107,1
Mycobacterium_talmoniae,158,159,1
Mycobacterium_talmoniae,200,201,1
Mycobacterium_talmoniae,217,218,1
Mycobacterium_talmoniae,230,231,1
Mycobacterium_talmoniae,427,428,1
Mycobacterium_talmoniae,478,494,16
Mycobacterium_talmoniae,617,618,1
Mycobacterium_talmoniae,867,868,1
Mycobacterium_talmoniae,1043,1044,1
Mycobacterium_talmoniae,1309,1311,2
Mycobacterium_talmoniae,1480,1483,3
Mycobacterium_barrassiae,74,75,1
Mycobacterium_barrassiae,81,96,15
Mycobacterium_barrassiae,98,100,2
Mycobacterium_barrassiae,106,107,1
Mycobacterium_barrassiae,158,159,1
Mycobacterium_barrassiae,230,232,2
Mycobacterium_barrassiae,236,239,3
Mycobacterium_barrassiae,427,428,1
Mycobacterium_barrassiae,477,479,2
Mycobacterium_barrassiae,481,495,14
Mycobacterium_barrassiae,617,618,1
Mycobacterium_barrassiae,867,869,2
Mycobacterium_barrassiae,1043,1044,1
Mycobacterium_barrassiae,1309,1310,1
Mycobacterium_barrassiae,1482,1483,1
Mycolicibacterium_gadium,74,75,1
Mycolicibacterium_gadium,81,96,15
Mycolicibacterium_gadium,98,100,2
Mycolicibacterium_gadium,106,107,1
Mycolicibacterium_gadium,158,159,1
Mycolicibacterium_gadium,200,201,1
Mycolicibacterium_gadium,217,218,1
Mycolicibacterium_gadium,230,232,2
Mycolicibacterium_gadium,236,239,3
Mycolicibacterium_gadium,427,428,1
Mycolicibacterium_gadium,477,479,2
Mycolicibacterium_gadium,481,495,14
Mycolicibacterium_gadium,617,618,1
Mycolicibacterium_gadium,867,869,2
Mycolicibacterium_gadium,1043,1044,1
Mycolicibacterium_gadium,1309,1310,1
Mycolicibacterium_gadium,1482,1483,1
Mycolicibacterium_pyrenivorans,74,75,1
Mycolicibacterium_pyrenivorans,81,96,15
Mycolicibacterium_pyrenivorans,98,100,2
Mycolicibacterium_pyrenivorans,106,107,1
Mycolicibacterium_pyrenivorans,158,159,1
Mycolicibacterium_pyrenivorans,217,218,1
Mycolicibacterium_pyrenivorans,230,232,2
Mycolicibacterium_pyrenivorans,236,239,3
Mycolicibacterium_pyrenivorans,427,428,1
Mycolicibacterium_pyrenivorans,477,479,2
Mycolicibacterium_pyrenivorans,481,495,14
Mycolicibacterium_pyrenivorans,617,618,1
Mycolicibacterium_pyrenivorans,867,869,2
Mycolicibacterium_pyrenivorans,1043,1044,1
Mycolicibacterium_pyrenivorans,1309,1310,1
Mycolicibacterium_pyrenivorans,1482,1483,1
Mycolicibacterium_mageritense,74,75,1
Mycolicibacterium_mageritense,81,96,15
Mycolicibacterium_mageritense,97,101,4
Mycolicibacterium_mageritense,106,107,1
Mycolicibacterium_mageritense,158,159,1
Mycolicibacterium_mageritense,200,202,2
Mycolicibacterium_mageritense,217,218,1
Mycolicibacterium_mageritense,230,233,3
Mycolicibacterium_mageritense,236,239,3
Mycolicibacterium_mageritense,252,253,1
Mycolicibacterium_mageritense,427,428,1
Mycolicibacterium_mageritense,477,479,2
Mycolicibacterium_mageritense,481,495,14
Mycolicibacterium_mageritense,617,618,1
Mycolicibacterium_mageritense,867,869,2
Mycolicibacterium_mageritense,1043,1044,1
Mycolicibacterium_mageritense,1309,1310,1
Mycolicibacterium_mageritense,1482,1483,1
Mycobacterium_shigaense,74,75,1
Mycobacterium_shigaense,81,96,15
Mycobacterium_shigaense,98,100,2
Mycobacterium_shigaense,106,107,1
Mycobacterium_shigaense,158,159,1
Mycobacterium_shigaense,200,201,1
Mycobacterium_shigaense,217,218,1
Mycobacterium_shigaense,230,232,2
Mycobacterium_shigaense,236,239,3
Mycobacterium_shigaense,427,428,1
Mycobacterium_shigaense,477,479,2
Mycobacterium_shigaense,484,498,14
Mycobacterium_shigaense,617,618,1
Mycobacterium_shigaense,867,869,2
Mycobacterium_shigaense,1043,1044,1
Mycobacterium_shigaense,1309,1310,1
Mycobacterium_shigaense,1480,1484,4
Mycolicibacterium_fallax,74,75,1
Mycolicibacterium_fallax,81,96,15
Mycolicibacterium_fallax,97,101,4
Mycolicibacterium_fallax,106,107,1
Mycolicibacterium_fallax,158,159,1
Mycolicibacterium_fallax,200,201,1
Mycolicibacterium_fallax,217,218,1
Mycolicibacterium_fallax,230,232,2
Mycolicibacterium_fallax,236,239,3
Mycolicibacterium_fallax,427,428,1
Mycolicibacterium_fallax,477,479,2
Mycolicibacterium_fallax,481,495,14
Mycolicibacterium_fallax,617,618,1
Mycolicibacterium_fallax,856,857,1
Mycolicibacterium_fallax,867,869,2
Mycolicibacterium_fallax,1043,1044,1
Mycolicibacterium_fallax,1309,1311,2
Mycolicibacterium_fallax,1482,1483,1
Mycolicibacterium_celeriflavum,74,75,1
Mycolicibacterium_celeriflavum,81,96,15
Mycolicibacterium_celeriflavum,97,101,4
Mycolicibacterium_celeriflavum,106,107,1
Mycolicibacterium_celeriflavum,158,159,1
Mycolicibacterium_celeriflavum,230,232,2
Mycolicibacterium_celeriflavum,236,239,3
Mycolicibacterium_celeriflavum,427,428,1
Mycolicibacterium_celeriflavum,477,479,2
Mycolicibacterium_celeriflavum,481,495,14
Mycolicibacterium_celeriflavum,617,618,1
Mycolicibacterium_celeriflavum,867,869,2
Mycolicibacterium_celeriflavum,1043,1044,1
Mycolicibacterium_celeriflavum,1309,1310,1
Mycolicibacterium_celeriflavum,1482,1483,1
Mycolicibacterium_iranicum,74,75,1
Mycolicibacterium_iranicum,81,96,15
Mycolicibacterium_iranicum,97,101,4
Mycolicibacterium_iranicum,106,107,1
Mycolicibacterium_iranicum,158,159,1
Mycolicibacterium_iranicum,200,201,1
Mycolicibacterium_iranicum,217,218,1
Mycolicibacterium_iranicum,230,232,2
Mycolicibacterium_iranicum,236,239,3
Mycolicibacterium_iranicum,427,428,1
Mycolicibacterium_iranicum,477,479,2
Mycolicibacterium_iranicum,481,495,14
Mycolicibacterium_iranicum,617,618,1
Mycolicibacterium_iranicum,867,869,2
Mycolicibacterium_iranicum,1043,1044,1
Mycolicibacterium_iranicum,1309,1310,1
Mycolicibacterium_iranicum,1482,1483,1
Mycobacterium_helveticum,74,75,1
Mycobacterium_helveticum,81,96,15
Mycobacterium_helveticum,98,100,2
Mycobacterium_helveticum,106,107,1
Mycobacterium_helveticum,158,159,1
Mycobacterium_helveticum,200,201,1
Mycobacterium_helveticum,217,218,1
Mycobacterium_helveticum,230,232,2
Mycobacterium_helveticum,236,239,3
Mycobacterium_helveticum,427,428,1
Mycobacterium_helveticum,477,479,2
Mycobacterium_helveticum,484,498,14
Mycobacterium_helveticum,617,618,1
Mycobacterium_helveticum,867,869,2
Mycobacterium_helveticum,1043,1044,1
Mycobacterium_helveticum,1309,1311,2
Mycobacterium_helveticum,1480,1483,3
Mycobacterium_sherrisii,74,75,1
Mycobacterium_sherrisii,81,96,15
Mycobacterium_sherrisii,98,100,2
Mycobacterium_sherrisii,106,107,1
Mycobacterium_sherrisii,158,159,1
Mycobacterium_sherrisii,200,201,1
Mycobacterium_sherrisii,217,218,1
Mycobacterium_sherrisii,230,232,2
Mycobacterium_sherrisii,236,239,3
Mycobacterium_sherrisii,427,428,1
Mycobacterium_sherrisii,477,479,2
Mycobacterium_sherrisii,484,498,14
Mycobacterium_sherrisii,617,618,1
Mycobacterium_sherrisii,867,869,2
Mycobacterium_sherrisii,1043,1044,1
Mycobacterium_sherrisii,1309,1310,1
Mycobacterium_sherrisii,1480,1484,4
Mycolicibacterium_goodii,74,75,1
Mycolicibacterium_goodii,81,96,15
Mycolicibacterium_goodii,98,100,2
Mycolicibacterium_goodii,106,107,1
Mycolicibacterium_goodii,158,159,1
Mycolicibacterium_goodii,230,232,2
Mycolicibacterium_goodii,236,239,3
Mycolicibacterium_goodii,427,428,1
Mycolicibacterium_goodii,477,479,2
Mycolicibacterium_goodii,481,495,14
Mycolicibacterium_goodii,617,618,1
Mycolicibacterium_goodii,867,869,2
Mycolicibacterium_goodii,1043,1044,1
Mycolicibacterium_goodii,1309,1310,1
Mycolicibacterium_goodii,1482,1483,1
Mycobacterium_simiae,74,75,1
Mycobacterium_simiae,81,96,15
Mycobacterium_simiae,98,100,2
Mycobacterium_simiae,106,107,1
Mycobacterium_simiae,158,159,1
Mycobacterium_simiae,200,201,1
Mycobacterium_simiae,217,218,1
Mycobacterium_simiae,230,232,2
Mycobacterium_simiae,236,239,3
Mycobacterium_simiae,427,428,1
Mycobacterium_simiae,477,479,2
Mycobacterium_simiae,484,498,14
Mycobacterium_simiae,617,618,1
Mycobacterium_simiae,867,869,2
Mycobacterium_simiae,1043,1044,1
Mycobacterium_simiae,1309,1310,1
Mycobacterium_simiae,1480,1484,4
Mycolicibacillus_parakoreensis,74,75,1
Mycolicibacillus_parakoreensis,81,96,15
Mycolicibacillus_parakoreensis,98,100,2
Mycolicibacillus_parakoreensis,106,107,1
Mycolicibacillus_parakoreensis,158,159,1
Mycolicibacillus_parakoreensis,200,201,1
Mycolicibacillus_parakoreensis,217,218,1
Mycolicibacillus_parakoreensis,230,232,2
Mycolicibacillus_parakoreensis,236,239,3
Mycolicibacillus_parakoreensis,427,428,1
Mycolicibacillus_parakoreensis,477,479,2
Mycolicibacillus_parakoreensis,481,495,14
Mycolicibacillus_parakoreensis,617,618,1
Mycolicibacillus_parakoreensis,867,869,2
Mycolicibacillus_parakoreensis,1043,1044,1
Mycolicibacillus_parakoreensis,1482,1483,1
Mycolicibacterium_tokaiense,74,75,1
Mycolicibacterium_tokaiense,81,96,15
Mycolicibacterium_tokaiense,97,101,4
Mycolicibacterium_tokaiense,106,107,1
Mycolicibacterium_tokaiense,158,159,1
Mycolicibacterium_tokaiense,200,201,1
Mycolicibacterium_tokaiense,217,218,1
Mycolicibacterium_tokaiense,230,232,2
Mycolicibacterium_tokaiense,236,239,3
Mycolicibacterium_tokaiense,427,428,1
Mycolicibacterium_tokaiense,477,479,2
Mycolicibacterium_tokaiense,481,495,14
Mycolicibacterium_tokaiense,617,618,1
Mycolicibacterium_tokaiense,867,869,2
Mycolicibacterium_tokaiense,1043,1044,1
Mycolicibacterium_tokaiense,1309,1310,1
Mycolicibacterium_tokaiense,1482,1483,1
Mycolicibacterium_parafortuitum,74,75,1
